SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PI,12173,SOCORRO DO PIAUÍ,1966,700,1555,4331,22,2776,88
PI,12181,CURRAL NOVO DO PIAUÍ,2429,271,1076,3924,29,2848,119
PI,12190,TERESINA,310254,122342,54711,506739,4156,452028,15276
PI,12203,JÚLIO BORGES,2705,271,1379,4462,18,3083,89
PI,12211,UNIÃO,20432,4891,7182,33695,192,26513,998
PI,12220,LAGOA DO SÍTIO,2637,442,1238,4471,21,3233,133
PI,12238,URUÇUÍ,6812,4182,3861,15357,125,11496,377
PI,12246,MILTON BRANDÃO,3036,737,1845,5793,42,3948,133
PI,12254,VALENÇA DO PIAUÍ,8799,2614,4245,16308,133,12063,517
PI,12262,PAJEÚ DO PIAUÍ,1561,439,965,3049,16,2084,68
PI,12270,VÁRZEA GRANDE,1919,580,1324,3970,18,2646,129
PI,12289,PAVUSSU,2204,212,1219,3741,11,2522,95
PI,12297,DIRCEU ARCOVERDE,3448,455,1691,5726,15,4035,117
PI,12300,RIACHO FRIO,2475,307,1281,4143,15,2862,65
PI,12319,ALAGOINHA DO PIAUÍ,3958,749,1273,6173,35,4900,158
PI,12327,ACAUÃ,3767,544,879,5368,30,4489,148
PI,12335,BELÉM DO PIAUÍ,1885,214,561,2745,15,2184,70
PI,12343,CAJAZEIRAS DO PIAUÍ,1921,192,678,2866,13,2188,62
PI,12351,CAMPO ALEGRE DO FIDALGO,2862,255,1143,4375,15,3232,100
PI,12360,COCAL DE TELHA,2640,291,1418,4504,25,3086,130
PI,12378,FRANCISCO MACEDO,1635,194,513,2423,17,1910,64
PI,12386,JOÃO COSTA,2007,201,682,2965,14,2283,61
PI,12394,JATOBÁ DO PIAUÍ,3434,681,1283,5554,37,4271,119
PI,12408,JOCA MARQUES,2531,493,1223,4377,36,3154,94
PI,12416,JUAZEIRO DO PIAUÍ,3244,732,1479,5633,39,4154,139
PI,12424,LAGOA DO PIAUÍ,2402,547,526,3568,16,3042,77
PI,12432,LAGOINHA DO PIAUÍ,1565,315,639,2578,7,1939,52
PI,12440,MADEIRO,3428,684,1832,6096,28,4264,124
PI,12459,MORRO DO CHAPÉU DO PIAUÍ,2866,925,1844,5786,20,3942,131
PI,12467,MASSAPÊ DO PIAUÍ,3464,500,1704,5877,39,4173,170
PI,12475,MURICI DOS PORTELAS,3288,762,1688,5957,41,4269,178
PI,12483,OLHO D'ÁGUA DO PIAUÍ,1466,203,593,2310,8,1717,40
PI,12491,PEDRO LAURENTINO,1480,359,686,2591,12,1905,54
PI,12505,SÃO FRANCISCO DE ASSIS DO PIAUÍ,2602,669,829,4234,23,3405,111
PI,12513,SUSSUAPARA,3810,709,887,5563,27,4676,130
PI,12521,TANQUE DO PIAUÍ,1456,263,594,2397,10,1803,74
PI,12530,TAMBORIL DO PIAUÍ,1414,398,860,2752,12,1892,68
PI,12548,VILA NOVA DO PIAUÍ,1605,461,519,2664,26,2145,53
PI,12556,VERA MENDES,1913,277,831,3154,30,2323,103
PI,12564,WALL FERRAZ,2027,711,820,3696,21,2876,117
PI,12572,CAJUEIRO DA PRAIA,3759,791,715,5429,33,4714,131
PI,12580,CURRALINHOS,2792,339,940,4182,20,3242,91
PI,12599,PORTO ALEGRE DO PIAUÍ,772,527,598,1953,7,1355,49
PI,12602,RIBEIRA DO PIAUÍ,2207,178,1064,3552,12,2488,91
PI,12610,SÃO GONÇALO DO GURGUÉIA,958,463,786,2276,15,1490,54
PI,12629,SÃO LUIS DO PIAUÍ,1486,287,602,2430,6,1828,49
PI,12637,FLORESTA DO PIAUÍ,1345,310,847,2601,20,1754,79
PI,12653,SANTO ANTÔNIO DOS MILAGRES,1163,163,398,1773,8,1375,41
PI,12661,SÃO MIGUEL DA BAIXA GRANDE,1313,324,653,2371,10,1718,71
PI,12670,CARAÚBAS DO PIAUÍ,2197,1096,1370,4843,22,3473,158
PI,12688,CAXINGÓ,2674,760,1131,4714,37,3583,112
PI,12696,COCAL DOS ALVES,2816,567,1456,4996,37,3540,120
PI,12700,SÃO MIGUEL DO FIDALGO,1448,205,826,2541,9,1715,53
PI,12718,PAU D'ARCO DO PIAUÍ,2729,390,879,4113,21,3234,94
PI,12726,NAZÁRIA,6336,1175,1009,8780,46,7771,214
PI,12734,AROEIRAS DO ITAIM,2238,293,489,3124,22,2635,82
PR,74004,GODOY MOREIRA,1148,921,745,2874,20,2129,40
PR,74012,ABATIÁ,1865,2686,1158,5847,43,4689,95
PR,74020,IBEMA,1745,2012,1162,5010,25,3848,66
PR,74039,ADRIANÓPOLIS,2276,1293,1332,5038,43,3706,94
PR,74047,LINDOESTE,2290,1487,1132,4986,32,3854,45
PR,74055,AGUDOS DO SUL,2590,2939,1136,6823,52,5687,106
PR,74063,OURO VERDE DO OESTE,1660,2057,644,4466,34,3822,71
PR,74071,ALMIRANTE TAMANDARÉ,22074,30835,12508,68269,1075,55761,1777
PR,74080,SANTA TEREZA DO OESTE,2918,3543,1617,8250,53,6633,119
PR,74098,ALTO PARANÁ,3981,3987,1954,10182,101,8228,159
PR,74101,ANAHY,890,1138,442,2514,12,2072,32
PR,74110,ALTO PIQUIRI,3332,2320,1369,7207,56,5838,130
PR,74128,ÂNGULO,821,1178,493,2572,21,2079,59
PR,74136,ALVORADA DO SUL,2524,2914,1270,6854,47,5584,99
PR,74144,BOA ESPERANÇA DO IGUAÇU,1389,564,441,2430,16,1989,20
PR,74152,AMAPORÃ,1385,1705,766,3955,42,3189,57
PR,74160,BOM SUCESSO DO SUL,1112,1262,404,2824,15,2420,31
PR,74179,AMPÉRE,6776,3925,2241,13212,89,10971,181
PR,74187,BRASILÂNDIA DO SUL,1350,933,525,2882,18,2357,56
PR,74195,ANDIRÁ,6085,6318,4530,17495,148,12965,414
PR,74209,CAFEZAL DO SUL,1424,1463,666,3616,24,2950,39
PR,74217,ANTONINA,3956,7454,4404,16259,160,11855,285
PR,74225,CANDÓI,4860,3799,2728,11581,66,8853,128
PR,74233,ANTONIO OLINTO,2161,2854,1158,6357,70,5199,114
PR,74241,CRUZEIRO DO IGUAÇU,1785,968,742,3543,18,2801,30
PR,74250,APUCARANA,24147,48615,18256,94090,919,75834,2153
PR,74268,DIAMANTE DO SUL,1276,912,767,2994,21,2227,18
PR,74276,ARAPONGAS,13987,48761,15264,80774,880,65510,1882
PR,74284,ENTRE RIOS DO OESTE,1226,1591,392,3237,9,2845,19
PR,74292,ARAPOTI,4645,9379,4200,18686,170,14486,292
PR,74306,FAROL,1091,1130,541,2833,27,2292,44
PR,74314,ARARUNA,4172,4141,2157,10707,82,8550,155
PR,74322,FAZENDA RIO GRANDE,24321,24327,13497,64856,1106,51359,1605
PR,74330,MARILÂNDIA DO SUL,1924,3635,1420,7163,86,5743,98
PR,74349,FLOR DA SERRA DO SUL,1894,1509,861,4331,26,3470,41
PR,74357,ARAUCÁRIA,34159,40577,17753,96395,1360,78642,2546
PR,74365,HONÓRIO SERPA,2085,1321,1219,4696,22,3477,49
PR,74373,ASSAÍ,2903,7357,2510,13151,121,10641,260
PR,74381,IGUATU,734,853,286,1907,6,1621,28
PR,74390,ASTORGA,5895,10191,3871,20480,201,16609,322
PR,74403,IRACEMA DO OESTE,1005,858,462,2387,20,1925,42
PR,74411,ATALAIA,1253,1618,503,3424,15,2921,35
PR,74420,NOVO ITACOLOMI,879,1212,348,2522,34,2174,49
PR,74438,BALSA NOVA,3443,5055,1126,9962,128,8836,210
PR,74446,ITAPERUÇU,9546,5167,3078,18208,177,15130,240
PR,74454,BANDEIRANTES,8072,11368,5689,25722,187,20033,406
PR,74462,IVATÉ,2693,1858,907,5576,41,4669,77
PR,74470,BARBOSA FERRAZ,2440,4015,2272,9025,97,6753,201
PR,74489,LIDIANÓPOLIS,1104,1450,963,3620,31,2657,72
PR,74497,BARRACÃO,2819,2805,1520,7271,41,5751,86
PR,74500,MARIPÁ,1335,2713,699,4812,23,4113,42
PR,74519,BARRA DO JACARÉ,1103,853,492,2513,25,2021,40
PR,74527,MATO RICO,1420,927,736,3133,18,2397,32
PR,74535,BELA VISTA DO PARAÍSO,3512,6454,2266,12585,115,10319,238
PR,74543,MAUÁ DA SERRA,1680,3362,1547,6766,64,5219,113
PR,74551,BITURUNA,5147,4359,2859,12639,106,9780,168
PR,74560,MERCEDES,1167,2465,616,4325,22,3709,55
PR,74578,BOA ESPERANÇA,1105,1938,708,3851,41,3143,59
PR,74586,NOVA LARANJEIRAS,3240,2513,2203,8087,43,5884,88
PR,74594,BOCAIÚVA DO SUL,2952,3676,1792,8649,94,6857,135
PR,74608,NOVA SANTA BÁRBARA,1243,1223,650,3226,35,2576,75
PR,74616,BOM SUCESSO,1839,2156,855,5012,67,4157,95
PR,74624,PATO BRAGADO,1111,2379,573,4144,34,3571,47
PR,74632,BORRAZÓPOLIS,2219,2888,1599,6874,57,5275,111
PR,74640,PINHAL DE SÃO BENTO,1348,431,368,2173,4,1805,22
PR,74659,CAFEARA,1169,553,298,2084,12,1786,52
PR,74667,PITANGUEIRAS,767,1358,308,2490,19,2182,38
PR,74675,CALIFÓRNIA,1680,3591,1234,6721,84,5487,132
PR,74683,QUATRO PONTES,1011,1855,506,3412,11,2906,29
PR,74691,CAMBARÁ,5902,7961,3989,18700,259,14711,589
PR,74705,RAMILÂNDIA,1452,1137,848,3483,13,2635,33
PR,74713,CAMBÉ,21539,36683,12983,74219,880,61236,2134
PR,74721,RANCHO ALEGRE D'OESTE,822,1018,575,2458,21,1883,22
PR,74730,CAMBIRA,2252,2757,1046,6256,59,5210,142
PR,74748,RIO BONITO DO IGUAÇU,5583,2316,2370,10421,45,8051,107
PR,74756,CAMPINA DA LAGOA,3992,5090,2960,12342,142,9382,158
PR,74764,SANTA LÚCIA,1331,1155,664,3234,24,2570,60
PR,74772,CAMPINA GRANDE DO SUL,10153,13620,6401,31224,421,24823,629
PR,74780,CAMPO BONITO,1506,1335,993,3911,30,2918,47
PR,74799,CAMPO DO TENENTE,1342,3138,935,5541,47,4606,79
PR,74802,SANTA MARIA DO OESTE,3734,2466,2751,9091,49,6340,91
PR,74810,CAMPO LARGO,24117,42359,7759,77283,1170,69524,1878
PR,74829,SANTA MÔNICA,1297,901,538,2792,15,2254,41
PR,74837,CAMPO MOURÃO,21330,29728,14140,66727,505,52587,1024
PR,74845,SÃO MANOEL DO PARANÁ,451,1036,308,1839,21,1531,23
PR,74853,CÂNDIDO DE ABREU,3973,4833,3117,12278,109,9161,246
PR,74861,SÃO PEDRO DO IGUAÇU,1916,2277,933,5265,53,4332,86
PR,74870,CAPANEMA,7090,4563,2987,14872,106,11885,126
PR,74888,TUNAS DO PARANÁ,1850,1677,1194,4815,32,3621,62
PR,74896,CAPITÃO LEÔNIDAS MARQUES,4943,4012,2869,12056,80,9187,152
PR,74900,VENTANIA,2267,3330,1573,7338,52,5765,116
PR,74918,CARLÓPOLIS,3252,5185,2427,11215,90,8788,261
PR,74926,ALTO PARAÍSO,1140,869,717,2784,14,2067,44
PR,74934,CASCAVEL,66499,96939,39987,208704,1722,168717,3557
PR,74942,DOUTOR ULYSSES,2146,1426,1008,4697,27,3689,90
PR,74950,CASTRO,13042,27189,9890,51584,647,41694,816
PR,74969,VIRMOND,1054,1680,777,3579,23,2802,45
PR,74977,CATANDUVAS,2176,3137,1876,7341,64,5465,88
PR,74985,LARANJAL,2229,1174,1594,5074,18,3480,59
PR,74993,CENTENÁRIO DO SUL,4468,2324,1871,8895,80,7024,152
PR,75000,ITAIPULÂNDIA,3249,3222,1673,8263,39,6590,80
PR,75019,CERRO AZUL,5711,4075,2883,13077,146,10194,262
PR,75027,NOVA ESPERANÇA DO SUDOESTE,2384,1203,628,4261,15,3633,31
PR,75035,CHOPINZINHO,5924,6432,3319,16010,101,12691,234
PR,75043,PINHAIS,28551,42452,17636,91982,1192,74346,2151
PR,75051,CIANORTE,11949,29505,10585,53494,576,42909,879
PR,75060,SAUDADE DO IGUAÇU,1835,1368,894,4173,30,3279,46
PR,75078,CIDADE GAÚCHA,3680,3321,1993,9211,74,7218,143
PR,75086,ARIRANHA DO IVAÍ,1065,688,519,2315,9,1796,34
PR,75094,CLEVELÂNDIA,5621,4099,3599,13596,94,9997,183
PR,75108,ARAPUÃ,1400,1143,585,3170,10,2585,32
PR,75116,MANGUEIRINHA,6052,4081,3421,13803,85,10382,164
PR,75124,BELA VISTA DA CAROBA,1501,993,668,3214,16,2546,36
PR,75132,COLOMBO,47980,66854,27388,148077,2302,120689,3553
PR,75140,BOA VENTURA DE SÃO ROQUE,2409,1375,1042,4917,24,3875,67
PR,75159,COLORADO,7208,6917,3839,18692,232,14853,496
PR,75167,BOM JESUS DO SUL,1665,1093,717,3520,13,2803,32
PR,75175,CONGONHINHAS,2940,1857,1752,6713,51,4961,113
PR,75183,CAMPINA DO SIMÃO,1548,1022,759,3401,21,2642,51
PR,75191,CONSELHEIRO MAIRINCK,1014,1302,622,3028,19,2406,71
PR,75205,CAMPO MAGRO,5920,8564,3016,18165,291,15149,374
PR,75213,CONTENDA,3703,5627,1666,11326,157,9660,173
PR,75221,CARAMBEÍ,3412,8325,2404,14558,172,12154,245
PR,75230,CORBÉLIA,3874,7073,2234,13452,95,11218,176
PR,75248,CORONEL DOMINGOS SOARES,2168,1488,1517,5244,17,3727,54
PR,75256,CORNÉLIO PROCÓPIO,10106,18168,8429,37870,337,29441,830
PR,75264,CRUZMALTINA,922,1201,725,2910,21,2185,41
PR,75272,CORONEL VIVIDA,6729,7036,2664,16793,121,14129,243
PR,75280,CORUMBATAÍ DO SUL,1302,1226,860,3477,26,2617,63
PR,75299,CRUZEIRO DO OESTE,5832,6458,3055,15749,138,12694,266
PR,75302,ESPERANÇA NOVA,737,746,346,1872,14,1526,29
PR,75310,CRUZEIRO DO SUL,2034,1277,630,4017,22,3387,54
PR,75329,ESPIGÃO ALTO DO IGUAÇU,1497,1657,1095,4315,19,3220,47
PR,75337,CRUZ MACHADO,4175,6870,2751,14066,91,11315,179
PR,75345,FERNANDES PINHEIRO,2024,2280,1149,5564,39,4415,72
PR,75353,CURITIBA,284563,737254,170972,1243613,15212,1072641,35612
PR,75361,FOZ DO JORDÃO,1944,959,1190,4166,32,2976,41
PR,75370,CURIÚVA,3232,4541,3223,11353,149,8130,208
PR,75388,GOIOXIM,2514,1447,1482,5501,16,4019,42
PR,75396,DIAMANTE DO NORTE,1588,1714,1289,4703,36,3414,76
PR,75400,DIAMANTE D'OESTE,1650,1235,817,3781,28,2964,51
PR,75418,DOIS VIZINHOS,12917,10031,5180,28648,223,23468,297
PR,75426,GUAMIRANGA,2346,2948,1010,6465,68,5455,93
PR,75434,DOUTOR CAMARGO,1624,2413,608,4788,46,4180,97
PR,75442,IMBAÚ,2905,3113,1879,8101,77,6222,127
PR,75450,ENÉAS MARQUES,2654,1650,698,5125,30,4427,93
PR,75469,MANFRINÓPOLIS,1480,733,628,2883,12,2255,30
PR,75477,ENGENHEIRO BELTRÃO,3620,4903,2288,11045,80,8757,154
PR,75485,MARQUINHO,1527,1343,1148,4093,22,2945,53
PR,75493,FAXINAL,2959,6208,2608,12058,95,9450,188
PR,75507,PEROBAL,1938,2155,932,5186,63,4254,98
PR,75515,FÊNIX,1346,1648,955,4035,24,3080,62
PR,75523,PONTAL DO PARANÁ,4700,7225,4942,17396,195,12454,334
PR,75531,FLORAÍ,1745,1963,589,4420,54,3831,69
PR,75540,PORTO BARREIRO,1362,1053,586,3049,14,2463,34
PR,75558,FLORESTA,1616,2684,490,4904,33,4414,81
PR,75566,PRADO FERREIRA,1533,994,509,3117,26,2608,55
PR,75574,FLORESTÓPOLIS,4500,2978,2065,9747,75,7682,129
PR,75582,QUARTO CENTENÁRIO,1679,1354,839,3937,27,3098,38
PR,75590,FLÓRIDA,1037,800,389,2267,12,1878,29
PR,75604,RESERVA DO IGUAÇU,2495,1383,1654,5659,45,4005,82
PR,75612,FORMOSA DO OESTE,2093,2832,1173,6254,54,5081,102
PR,75620,RIO BRANCO DO IVAÍ,1182,1164,1099,3508,21,2409,42
PR,75639,FOZ DO IGUAÇU,58358,81904,45373,190014,1606,144641,2773
PR,75647,SERRANÓPOLIS DO IGUAÇU,1433,2105,556,4158,18,3602,46
PR,75655,FRANCISCO BELTRÃO,25501,22452,10856,60041,439,49185,793
PR,75663,TAMARANA,2438,3779,1027,7435,59,6408,132
PR,75671,GENERAL CARNEIRO,4433,2737,2698,10068,61,7370,139
PR,75698,GOIOERÊ,7572,9182,4973,22194,178,17221,289
PR,75710,GUAÍRA,7293,9829,5046,22668,199,17622,301
PR,75736,GUAIRAÇÁ,1290,2608,960,5012,59,4052,95
PR,75744,ROSÁRIO DO IVAÍ,1552,1913,1433,5020,26,3587,96
PR,75752,GUAPIRAMA,1125,1489,887,3629,30,2742,98
PR,75760,NOVA TEBAS,2286,1860,1450,5722,31,4272,95
PR,75779,GUAPOREMA,687,780,436,1924,8,1488,13
PR,75787,SULINA,1356,942,521,2882,16,2361,47
PR,75795,GUARACI,1369,2072,602,4140,32,3538,65
PR,75809,LUIZIANA,2288,2320,1285,6036,41,4751,102
PR,75817,GUARANIAÇU,3207,5521,2690,11638,76,8948,144
PR,75833,GUARAPUAVA,45652,48726,24852,122341,1143,97489,1968
PR,75850,GUARAQUEÇABA,2468,2084,2364,7026,40,4662,70
PR,75876,GUARATUBA,6596,11510,7217,25978,256,18761,399
PR,75892,IBAITI,5769,10464,5782,22645,254,16863,376
PR,75914,IBIPORÃ,8919,20811,7401,38457,446,31056,880
PR,75930,ICARAÍMA,2447,2842,1666,7114,60,5448,99
PR,75957,IGUARAÇU,1248,1532,553,3434,35,2881,66
PR,75973,IMBITUVA,4854,12711,3287,21365,194,18078,319
PR,75990,INÁCIO MARTINS,3780,2502,1783,8248,67,6465,116
PR,76015,INAJÁ,1110,828,574,2593,17,2019,64
PR,76031,IPIRANGA,2979,5707,1857,10773,90,8916,140
PR,76058,IPORÃ,3796,5218,2326,11621,114,9295,167
PR,76074,IRATI,12138,22637,8105,44016,383,35911,753
PR,76090,IRETAMA,3219,2813,1878,8123,73,6245,140
PR,76112,ITAGUAJÉ,1440,1298,816,3647,34,2831,59
PR,76139,ITAMBARACÁ,1652,2245,1142,5165,38,4023,88
PR,76155,ITAMBÉ,1648,2318,752,4821,22,4069,81
PR,76171,ITAPEJARA D'OESTE,4107,2912,1340,8517,70,7177,88
PR,76198,ITAÚNA DO SUL,1311,900,907,3192,22,2285,52
PR,76210,IVAÍ,2759,5462,1275,9691,66,8416,129
PR,76236,IVAIPORÃ,8070,10276,5219,24082,197,18863,320
PR,76252,IVATUBA,863,904,338,2151,16,1813,30
PR,76279,JABOTI,1127,1858,757,3850,37,3093,71
PR,76295,JACAREZINHO,12185,10896,7575,31514,306,23939,552
PR,76317,JAGUAPITÃ,2607,4850,2064,9846,124,7782,201
PR,76333,JAGUARIAÍVA,7279,12149,5535,25528,227,19993,338
PR,76350,JANDAIA DO SUL,4250,8889,2900,16469,148,13569,282
PR,76376,JANIÓPOLIS,2333,1787,1512,5804,42,4292,130
PR,76392,JAPIRA,1548,1451,1066,4186,53,3120,68
PR,76414,JAPURÁ,1903,3804,1017,6925,74,5908,127
PR,76430,JARDIM ALEGRE,2905,4057,2305,9512,86,7207,159
PR,76457,JARDIM OLINDA,653,372,330,1382,10,1052,17
PR,76473,JATAIZINHO,2641,4781,1814,9530,101,7716,193
PR,76490,JOAQUIM TÁVORA,2923,3578,1673,8397,76,6724,147
PR,76511,JUNDIAÍ DO SUL,1170,764,623,2616,24,1993,35
PR,76538,JUSSARA,1926,2378,1116,5588,59,4472,109
PR,76554,KALORÉ,1214,1792,665,3775,35,3110,69
PR,76570,LAPA,9698,18902,6217,35986,504,29769,665
PR,76597,LARANJEIRAS DO SUL,8897,8676,5947,24042,169,18095,353
PR,76619,LEÓPOLIS,1462,1201,775,3509,13,2734,58
PR,76635,LOANDA,4971,6901,3667,15922,125,12255,258
PR,76651,LOBATO,1613,1361,655,3709,27,3054,53
PR,76678,LONDRINA,63311,219839,34139,331325,4041,297186,9995
PR,76694,LUPIONÓPOLIS,1687,1358,816,3981,38,3165,82
PR,76716,MALLET,3837,4378,1959,10454,80,8495,200
PR,76732,MAMBORÊ,3142,5449,2400,11243,78,8843,174
PR,76759,MANDAGUAÇU,6221,6442,2830,16015,179,13185,343
PR,76775,MANDAGUARI,8035,12645,5079,26602,263,21523,580
PR,76791,MANDIRITUBA,6639,7117,3347,17632,228,14285,301
PR,76813,MANOEL RIBAS,2516,5309,2458,10473,57,8015,133
PR,76830,MARECHAL CÂNDIDO RONDON,11207,18543,6296,36801,259,30505,496
PR,76856,MARIA HELENA,1986,1716,706,4500,24,3794,68
PR,76872,MARIALVA,7886,13338,4877,26880,280,22003,499
PR,76899,MARILUZ,3358,2834,1811,8198,75,6387,120
PR,76910,MARINGÁ,70875,137480,32938,249119,2539,216181,5287
PR,76937,MARIÓPOLIS,2119,2072,809,5095,26,4286,69
PR,76953,MARMELEIRO,5086,3535,2202,10988,69,8786,96
PR,76970,MARUMBI,1442,1697,497,3730,24,3233,70
PR,76996,MATELÂNDIA,2369,7370,2787,12781,91,9994,164
PR,77011,MEDIANEIRA,10842,14802,6766,33155,269,26389,476
PR,77038,MIRADOR,916,633,511,2112,19,1601,33
PR,77054,MIRASELVA,758,776,298,1870,14,1572,24
PR,77070,MOREIRA SALES,3156,4324,1789,9529,101,7740,159
PR,77097,MORRETES,4377,6203,3753,14785,189,11032,263
PR,77119,MUNHOZ DE MELO,1187,1409,553,3236,33,2683,54
PR,77135,NOSSA SENHORA DAS GRAÇAS,1465,1042,669,3279,38,2610,65
PR,77151,NOVA ALIANÇA DO IVAÍ,599,542,337,1517,9,1180,30
PR,77178,NOVA AMÉRICA DA COLINA,1235,1122,511,2950,35,2439,47
PR,77194,NOVA CANTU,2403,2022,2082,6611,30,4529,74
PR,77216,NOVA ESPERANÇA,6797,9209,4649,21206,228,16557,323
PR,77232,NOVA FÁTIMA,2084,2463,1672,6395,67,4723,109
PR,77259,NOVA LONDRINA,3555,3612,2945,10367,105,7422,150
PR,77275,ORTIGUEIRA,7430,4672,4373,16859,133,12486,251
PR,77291,OURIZONA,1414,1006,444,2944,22,2500,58
PR,77313,PAIÇANDU,12143,9271,3287,25596,370,22309,525
PR,77330,PALMAS,10523,10241,7435,28735,212,21300,324
PR,77356,PALMEIRA,6390,14228,4734,25949,231,21215,366
PR,77372,PALMITAL,5001,3226,3702,12152,64,8450,159
PR,77399,PALOTINA,6608,11040,4129,22209,136,18080,296
PR,77410,PARAÍSO DO NORTE,4143,3208,1365,8930,60,7565,154
PR,77437,PARANACITY,2981,2845,1768,7822,77,6054,151
PR,77453,PARANAGUÁ,25982,54139,19563,103226,1323,83663,2219
PR,77470,PARANAPOEMA,1002,671,351,2063,11,1712,28
PR,77496,PARANAVAÍ,17382,29811,13225,62052,581,48827,1053
PR,77518,PATO BRANCO,19180,24391,10579,55334,409,44755,775
PR,77534,PAULA FREITAS,1457,2082,762,4385,36,3623,48
PR,77550,PAULO FRONTIN,1893,2606,900,5531,54,4631,78
PR,77577,PEABIRU,3461,4449,2453,10619,92,8166,164
PR,77593,PÉROLA D'OESTE,2236,2114,868,5314,28,4446,68
PR,77615,PIÊN,2605,4891,1084,8790,82,7706,128
PR,77631,PINHALÃO,1552,2631,1371,5686,41,4315,91
PR,77658,PINHÃO,10420,6582,6127,23618,161,17491,328
PR,77674,PIRAÍ DO SUL,4970,9488,3960,19031,280,15071,333
PR,77690,PIRAQUARA,21908,23997,12521,60697,911,48176,1360
PR,77712,PITANGA,9954,9213,6947,26591,142,19644,335
PR,77739,PLANALTINA DO PARANÁ,1491,1087,689,3357,34,2668,56
PR,77755,PLANALTO,5019,3308,2309,10816,73,8507,107
PR,77771,PONTA GROSSA,64553,119934,41309,233256,2730,191947,4730
PR,77798,PORECATU,4556,3595,2483,10922,108,8439,180
PR,77810,PORTO AMAZONAS,712,2077,730,3645,45,2915,81
PR,77836,PORTO RICO,1159,688,488,2379,12,1891,32
PR,77852,PORTO VITÓRIA,1137,1412,629,3237,17,2608,42
PR,77879,PRESIDENTE CASTELO BRANCO,1946,1173,736,3980,52,3244,73
PR,77895,PRIMEIRO DE MAIO,2730,3971,1360,8303,80,6943,162
PR,77917,PRUDENTÓPOLIS,9124,20503,6729,37204,318,30475,530
PR,77933,QUATIGUÁ,1816,3141,1131,6260,53,5129,119
PR,77950,QUATRO BARRAS,3478,7975,2309,14380,213,12071,405
PR,77976,QUERÊNCIA DO NORTE,3781,2540,2034,8566,61,6532,150
PR,77992,QUINTA DO SOL,1747,1620,953,4451,37,3498,94
PR,78018,QUITANDINHA,3579,6940,1809,12674,139,10865,207
PR,78034,RANCHO ALEGRE,1035,1443,572,3151,29,2579,72
PR,78050,REALEZA,5484,4950,2564,13282,87,10718,197
PR,78077,REBOUÇAS,4395,5070,2513,12269,131,9756,160
PR,78093,RENASCENÇA,2405,1785,817,5123,41,4306,75
PR,78115,RESERVA,6178,8804,4226,19659,162,15433,289
PR,78131,RIBEIRÃO CLARO,3253,3766,1628,8979,117,7351,215
PR,78158,RIBEIRÃO DO PINHAL,4622,3247,3294,11439,81,8145,195
PR,78174,RIO AZUL,3378,5424,1781,10845,82,9064,180
PR,78190,RIO BOM,876,1368,484,2834,28,2350,78
PR,78212,RIO BRANCO DO SUL,10611,8852,4312,24415,277,20103,363
PR,78239,RIO NEGRO,4637,13889,4334,23470,257,19136,353
PR,78255,ROLÂNDIA,10080,26275,8132,45930,512,37798,931
PR,78271,RONCADOR,3330,3001,2002,8553,69,6551,151
PR,78298,RONDON,2040,3806,1265,7279,54,6014,114
PR,78310,SABÁUDIA,1180,3147,710,5203,55,4493,111
PR,78336,SALGADO FILHO,1436,1446,787,3749,23,2962,57
PR,78352,SALTO DO ITARARÉ,1641,1597,909,4296,54,3387,95
PR,78379,SALTO DO LONTRA,5605,2653,2096,10517,73,8421,90
PR,78395,SANTA AMÉLIA,1174,1171,640,3080,39,2440,56
PR,78417,SANTA CECÍLIA DO PAVÃO,917,1437,625,3079,31,2454,69
PR,78433,SANTA CRUZ DE MONTE CASTELO,3101,2160,1322,6700,43,5378,74
PR,78450,SANTA FÉ,2993,3599,1210,7987,51,6777,134
PR,78476,SANTA INÊS,646,694,385,1754,5,1369,24
PR,78492,SANTA ISABEL DO IVAÍ,2499,2865,1563,7102,51,5539,124
PR,78514,SANTA IZABEL DO OESTE,3776,3152,1525,8598,47,7073,98
PR,78530,SANTA MARIANA,3863,3531,2522,10244,99,7722,229
PR,78557,SANTANA DO ITARARÉ,1669,1694,1014,4460,36,3446,47
PR,78573,SANTO ANTÔNIO DO SUDOESTE,6302,4991,2729,14256,74,11527,160
PR,78590,SANTO ANTÔNIO DA PLATINA,10788,13665,6460,31866,429,25406,524
PR,78611,SANTO ANTONIO DO CAIUÁ,1069,825,506,2456,18,1950,38
PR,78638,SANTO ANTÔNIO DO PARAÍSO,623,1039,569,2263,14,1694,18
PR,78654,SANTO INÁCIO,1727,1746,828,4434,43,3606,90
PR,78670,SÃO CARLOS DO IVAÍ,1345,2547,955,4988,53,4033,88
PR,78697,SÃO JERÔNIMO DA SERRA,3341,2819,2625,9077,92,6452,200
PR,78719,SÃO JOÃO,3607,3174,1296,8273,71,6977,125
PR,78735,SÃO JOÃO DO CAIUÁ,2089,1503,1183,4914,50,3731,89
PR,78751,SÃO JOÃO DO IVAÍ,3633,3485,1990,9372,78,7382,186
